STATISTIC,Statistic Label,TLIST(A1),Census Year,C04167V04938,Electoral Divisions,UNIT, VALUE 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cd4-13a3-e055-000000000001,"Templeogue-Orwell, South Dublin",%, 75.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cd5-13a3-e055-000000000001,"Templeogue-Osprey, South Dublin",%, 74.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cd7-13a3-e055-000000000001,"Terenure-Cherryfield, South Dublin",%, 78.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce6-13a3-e055-000000000001,"Terenure-Greentrees, South Dublin",%, 75.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce7-13a3-e055-000000000001,"Terenure-St. James, South Dublin",%, 83.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1eef-13a3-e055-000000000001,"Airport, Fingal",%, 40.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ef0-13a3-e055-000000000001,"Balbriggan Rural, Fingal",%, 55.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ef1-13a3-e055-000000000001,"Balbriggan Urban, Fingal",%, 59.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ef2-13a3-e055-000000000001,"Baldoyle, Fingal",%, 70.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e22-13a3-e055-000000000001,"Balgriffin, Fingal",%, 48.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e33-13a3-e055-000000000001,"Ballyboghil, Fingal",%, 74.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e35-13a3-e055-000000000001,"Balscadden, Fingal",%, 63.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc5-13a3-e055-000000000001,"Blanchardstown-Abbotstown, Fingal",%, 48.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc6-13a3-e055-000000000001,"Blanchardstown-Blakestown, Fingal",%, 60.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc7-13a3-e055-000000000001,"Blanchardstown-Coolmine, Fingal",%, 62.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc8-13a3-e055-000000000001,"Blanchardstown-Corduff, Fingal",%, 76.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc9-13a3-e055-000000000001,"Blanchardstown-Delwood, Fingal",%, 57.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cdd-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",%, 53.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cde-13a3-e055-000000000001,"Blanchardstown-Roselawn, Fingal",%, 65.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cdf-13a3-e055-000000000001,"Blanchardstown-Tyrrelstown, Fingal",%, 63.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce5-13a3-e055-000000000001,"Castleknock-Knockmaroon, Fingal",%, 59.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cf6-13a3-e055-000000000001,"Castleknock-Park, Fingal",%, 55.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d17-13a3-e055-000000000001,"Clonmethan, Fingal",%, 78.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d38-13a3-e055-000000000001,"Donabate, Fingal",%, 69.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d39-13a3-e055-000000000001,"Dubber, Fingal",%, 57.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d7d-13a3-e055-000000000001,"Garristown, Fingal",%, 63.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d94-13a3-e055-000000000001,"Hollywood, Fingal",%, 72.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d95-13a3-e055-000000000001,"Holmpatrick, Fingal",%, 69.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1daf-13a3-e055-000000000001,"Howth, Fingal",%, 68.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1dc5-13a3-e055-000000000001,"Kilsallaghan, Fingal",%, 79.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1dc6-13a3-e055-000000000001,"Kinsaley, Fingal",%, 65.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1dc9-13a3-e055-000000000001,"Lucan North, Fingal",%, 69.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ddf-13a3-e055-000000000001,"Lusk, Fingal",%, 70.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1de0-13a3-e055-000000000001,"Malahide East, Fingal",%, 63.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1de1-13a3-e055-000000000001,"Malahide West, Fingal",%, 70.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1de5-13a3-e055-000000000001,"Portmarnock North, Fingal",%, 70.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1dfe-13a3-e055-000000000001,"Portmarnock South, Fingal",%, 66.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e15-13a3-e055-000000000001,"Rush, Fingal",%, 70.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1c9f-13a3-e055-000000000001,"Skerries, Fingal",%, 69.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ca6-13a3-e055-000000000001,"Sutton, Fingal",%, 71.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cb2-13a3-e055-000000000001,"Swords Village, Fingal",%, 60.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ca8-13a3-e055-000000000001,"Swords-Forrest, Fingal",%, 66.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ca7-13a3-e055-000000000001,"Swords-Glasmore, Fingal",%, 74.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cb0-13a3-e055-000000000001,"Swords-Lissenhall, Fingal",%, 64.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cb1-13a3-e055-000000000001,"Swords-Seatown, Fingal",%, 67.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce8-13a3-e055-000000000001,"The Ward, Fingal",%, 52.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cea-13a3-e055-000000000001,"Turnapin, Fingal",%, 70.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e25-13a3-e055-000000000001,"Ballinteer-Broadford, Dún Laoghaire-Rathdown",%, 69.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e26-13a3-e055-000000000001,"Ballinteer-Ludford, Dún Laoghaire-Rathdown",%, 70.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e27-13a3-e055-000000000001,"Ballinteer-Marley, Dún Laoghaire-Rathdown",%, 67.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e28-13a3-e055-000000000001,"Ballinteer-Meadowbroads, Dún Laoghaire-Rathdown",%, 66.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e29-13a3-e055-000000000001,"Ballinteer-Meadowmount, Dún Laoghaire-Rathdown",%, 75.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e24-13a3-e055-000000000001,"Ballinteer-Woodpark, Dún Laoghaire-Rathdown",%, 64.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e34-13a3-e055-000000000001,"Ballybrack, Dún Laoghaire-Rathdown",%, 77.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e38-13a3-e055-000000000001,"Blackrock-Booterstown, Dún Laoghaire-Rathdown",%, 49.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cbe-13a3-e055-000000000001,"Blackrock-Carysfort, Dún Laoghaire-Rathdown",%, 55.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cbf-13a3-e055-000000000001,"Blackrock-Central, Dún Laoghaire-Rathdown",%, 54.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc0-13a3-e055-000000000001,"Blackrock-Glenomena, Dún Laoghaire-Rathdown",%, 58.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e36-13a3-e055-000000000001,"Blackrock-Monkstown, Dún Laoghaire-Rathdown",%, 60.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc1-13a3-e055-000000000001,"Blackrock-Newpark, Dún Laoghaire-Rathdown",%, 63.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1e37-13a3-e055-000000000001,"Blackrock-Seapoint, Dún Laoghaire-Rathdown",%, 57.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc2-13a3-e055-000000000001,"Blackrock-Stradbrook, Dún Laoghaire-Rathdown",%, 67.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc3-13a3-e055-000000000001,"Blackrock-Templehill, Dún Laoghaire-Rathdown",%, 59.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cc4-13a3-e055-000000000001,"Blackrock-Williamstown, Dún Laoghaire-Rathdown",%, 48.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce1-13a3-e055-000000000001,"Cabinteely-Granitefield, Dún Laoghaire-Rathdown",%, 66.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce2-13a3-e055-000000000001,"Cabinteely-Kilbogget, Dún Laoghaire-Rathdown",%, 80.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce3-13a3-e055-000000000001,"Cabinteely-Loughlinstown, Dún Laoghaire-Rathdown",%, 51.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1ce4-13a3-e055-000000000001,"Cabinteely-Pottery, Dún Laoghaire-Rathdown",%, 66.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cf7-13a3-e055-000000000001,"Churchtown-Castle, Dún Laoghaire-Rathdown",%, 63.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cf8-13a3-e055-000000000001,"Churchtown-Landscape, Dún Laoghaire-Rathdown",%, 68.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cf9-13a3-e055-000000000001,"Churchtown-Nutgrove, Dún Laoghaire-Rathdown",%, 70.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cfa-13a3-e055-000000000001,"Churchtown-Orwell, Dún Laoghaire-Rathdown",%, 62.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1cfb-13a3-e055-000000000001,"Churchtown-Woodlawn, Dún Laoghaire-Rathdown",%, 62.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d19-13a3-e055-000000000001,"Clonskeagh-Belfield, Dún Laoghaire-Rathdown",%, 23.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d1a-13a3-e055-000000000001,"Clonskeagh-Farranboley, Dún Laoghaire-Rathdown",%, 64.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d18-13a3-e055-000000000001,"Clonskeagh-Milltown, Dún Laoghaire-Rathdown",%, 56.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d1b-13a3-e055-000000000001,"Clonskeagh-Roebuck, Dún Laoghaire-Rathdown",%, 54.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d1c-13a3-e055-000000000001,"Clonskeagh-Windy Arbour, Dún Laoghaire-Rathdown",%, 53.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d1d-13a3-e055-000000000001,"Dalkey Hill, Dún Laoghaire-Rathdown",%, 57.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d1e-13a3-e055-000000000001,"Dalkey Upper, Dún Laoghaire-Rathdown",%, 63.70 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d1f-13a3-e055-000000000001,"Dalkey-Avondale, Dún Laoghaire-Rathdown",%, 67.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d20-13a3-e055-000000000001,"Dalkey-Bullock, Dún Laoghaire-Rathdown",%, 61.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d37-13a3-e055-000000000001,"Dalkey-Coliemore, Dún Laoghaire-Rathdown",%, 65.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d5a-13a3-e055-000000000001,"Dundrum-Balally, Dún Laoghaire-Rathdown",%, 49.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d5b-13a3-e055-000000000001,"Dundrum-Kilmacud, Dún Laoghaire-Rathdown",%, 56.30 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d5c-13a3-e055-000000000001,"Dundrum-Sandyford, Dún Laoghaire-Rathdown",%, 53.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d5d-13a3-e055-000000000001,"Dundrum-Sweetmount, Dún Laoghaire-Rathdown",%, 51.60 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d5e-13a3-e055-000000000001,"Dundrum-Taney, Dún Laoghaire-Rathdown",%, 64.90 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d3a-13a3-e055-000000000001,"Dún Laoghaire-East Central, Dún Laoghaire-Rathdown",%, 49.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d3b-13a3-e055-000000000001,"Dún Laoghaire-Glasthule, Dún Laoghaire-Rathdown",%, 63.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d3c-13a3-e055-000000000001,"Dún Laoghaire-Glenageary, Dún Laoghaire-Rathdown",%, 43.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d3d-13a3-e055-000000000001,"Dún Laoghaire-Monkstown Farm, Dún Laoghaire-Rathdown",%, 64.40 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d3e-13a3-e055-000000000001,"Dún Laoghaire-Mount Town, Dún Laoghaire-Rathdown",%, 78.20 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d3f-13a3-e055-000000000001,"Dún Laoghaire-Sallynoggin East, Dún Laoghaire-Rathdown",%, 72.50 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d40-13a3-e055-000000000001,"Dún Laoghaire-Sallynoggin South, Dún Laoghaire-Rathdown",%, 76.10 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d41-13a3-e055-000000000001,"Dún Laoghaire-Sallynoggin West, Dún Laoghaire-Rathdown",%, 54.00 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d57-13a3-e055-000000000001,"Dún Laoghaire-Salthill, Dún Laoghaire-Rathdown",%, 52.80 
F1008C05,Percentage of those in county Dublin with a birthplace of Dublin(Republic),2022,2022,2ae19629-1d58-13a3-e055-000000000001,"Dún Laoghaire-Sandycove, Dún Laoghaire-Rathdown",%, 62.20 
