Statistic Label,Electoral Division,Year,UNIT, VALUE ,Electoral Division Name,,,
Household median gross income,"020 Rathmore, Co. Limerick",2016,Euro,"50,381.00",RATHMORE,1,CO. LIMERICK,LIMERICK
Household median gross income,"021 Fleanmore, Co. Limerick",2016,Euro,"58,673.00",FLEANMORE,1,CO. LIMERICK,LIMERICK
Household median gross income,"022 Glin, Co. Limerick",2016,Euro,"37,548.00",GLIN,1,CO. LIMERICK,LIMERICK
Household median gross income,"023 Kilfergus, Co. Limerick",2016,Euro,"37,916.00",KILFERGUS,1,CO. LIMERICK,LIMERICK
Household median gross income,"024 Kilmoylan, Co. Limerick",2016,Euro,"36,070.00",KILMOYLAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"025 Ardpatrick, Co. Limerick",2016,Euro,"44,897.00",ARDPATRICK,1,CO. LIMERICK,LIMERICK
Household median gross income,"026 Athlacca, Co. Limerick",2016,Euro,"44,523.00",ATHLACCA,1,CO. LIMERICK,LIMERICK
Household median gross income,"027 Ballymacshaneboy, Co. Limerick",2016,Euro,"43,988.00",BALLYMACSHANEBOY,1,CO. LIMERICK,LIMERICK
Household median gross income,"028 Bruff, Co. Limerick",2016,Euro,"37,943.00",BRUFF,1,CO. LIMERICK,LIMERICK
Household median gross income,"029 Bruree, Co. Limerick",2016,Euro,"40,156.00",BRUREE,1,CO. LIMERICK,LIMERICK
Household median gross income,"030 Bulgaden, Co. Limerick",2016,Euro,"45,383.00",BULGADEN,1,CO. LIMERICK,LIMERICK
Household median gross income,"031 Cahercorney, Co. Limerick",2016,Euro,"55,258.00",CAHERCORNEY,1,CO. LIMERICK,LIMERICK
Household median gross income,"032 Colmanswell, Co. Limerick",2016,Euro,"49,606.00",COLMANSWELL,1,CO. LIMERICK,LIMERICK
Household median gross income,"033 Darragh, Co. Limerick",2016,Euro,"55,001.00",DARRAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"034 Dromin, Co. Limerick",2016,Euro,"50,819.00",DROMIN,1,CO. LIMERICK,LIMERICK
Household median gross income,"035 Emlygrennan, Co. Limerick",2016,Euro,"39,460.00",EMLYGRENNAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"036 Glenbrohane, Co. Limerick",2016,Euro,"31,950.00",GLENBROHANE,1,CO. LIMERICK,LIMERICK
Household median gross income,"037 Griston, Co. Limerick",2016,Euro,"42,445.00",GRISTON,1,CO. LIMERICK,LIMERICK
Household median gross income,"038 Hospital, Co. Limerick",2016,Euro,"39,356.00",HOSPITAL,1,CO. LIMERICK,LIMERICK
Household median gross income,"039 Kilfinnane, Co. Limerick",2016,Euro,"31,217.00",KILFINNANE,1,CO. LIMERICK,LIMERICK
Household median gross income,"040 Kilflyn, Co. Limerick",2016,Euro,"39,333.00",KILFLYN,1,CO. LIMERICK,LIMERICK
Household median gross income,"041 Kilmallock, Co. Limerick",2016,Euro,"33,745.00",KILMALLOCK,1,CO. LIMERICK,LIMERICK
Household median gross income,"042 Kilteely, Co. Limerick",2016,Euro,"37,710.00",KILTEELY,1,CO. LIMERICK,LIMERICK
Household median gross income,"043 Knockainy, Co. Limerick",2016,Euro,"44,000.00",KNOCKAINY,1,CO. LIMERICK,LIMERICK
Household median gross income,"044 Knocklong, Co. Limerick",2016,Euro,"37,907.00",KNOCKLONG,1,CO. LIMERICK,LIMERICK
Household median gross income,"045 Particles, Co. Limerick",2016,Euro,"52,385.00",PARTICLES,1,CO. LIMERICK,LIMERICK
Household median gross income,"046 Rockhill, Co. Limerick",2016,Euro,"54,606.00",ROCKHILL,1,CO. LIMERICK,LIMERICK
Household median gross income,"047 Tobernea, Co. Limerick",2016,Euro,"53,109.00",TOBERNEA,1,CO. LIMERICK,LIMERICK
Household median gross income,"048 Uregare, Co. Limerick",2016,Euro,"45,117.00",UREGARE,1,CO. LIMERICK,LIMERICK
Household median gross income,"049 Abington, Co. Limerick",2016,Euro,"52,122.00",ABINGTON,1,CO. LIMERICK,LIMERICK
Household median gross income,"050 Ballybricken, Co. Limerick",2016,Euro,"61,154.00",BALLYBRICKEN,1,CO. LIMERICK,LIMERICK
Household median gross income,"051 Ballycummin, Co. Limerick",2016,Euro,"53,014.00",BALLYCUMMIN,1,CO. LIMERICK,LIMERICK
Household median gross income,"052 Ballysimon, Co. Limerick",2016,Euro,"56,945.00",BALLYSIMON,1,CO. LIMERICK,LIMERICK
Household median gross income,"053 Ballyvarra, Co. Limerick",2016,Euro,"61,830.00",BALLYVARRA,1,CO. LIMERICK,LIMERICK
Household median gross income,"054 Caherconlish East, Co. Limerick",2016,Euro,"54,769.00",CAHERCONLISH EAST,1,CO. LIMERICK,LIMERICK
Household median gross income,"055 Caherconlish West, Co. Limerick",2016,Euro,"44,426.00",CAHERCONLISH WEST,1,CO. LIMERICK,LIMERICK
Household median gross income,"056 Caherelly, Co. Limerick",2016,Euro,"61,479.00",CAHERELLY,1,CO. LIMERICK,LIMERICK
Household median gross income,"057 Cappamore, Co. Limerick",2016,Euro,"40,018.00",CAPPAMORE,1,CO. LIMERICK,LIMERICK
Household median gross income,"058 Carrig, Co. Limerick",2016,Euro,"51,491.00",CARRIG,1,CO. LIMERICK,LIMERICK
Household median gross income,"059 Castleconnell, Co. Limerick",2016,Euro,"48,132.00",CASTLECONNELL,1,CO. LIMERICK,LIMERICK
Household median gross income,"060 Clarina, Co. Limerick",2016,Euro,"63,013.00",CLARINA,1,CO. LIMERICK,LIMERICK
Household median gross income,"061 Clonkeen, Co. Limerick",2016,Euro,"55,789.00",CLONKEEN,1,CO. LIMERICK,LIMERICK
Household median gross income,"062 Doon West, Co. Limerick",2016,Euro,"44,479.00",DOON WEST,1,CO. LIMERICK,LIMERICK
Household median gross income,"063 Glenstal, Co. Limerick",2016,Euro,"46,192.00",GLENSTAL,1,CO. LIMERICK,LIMERICK
Household median gross income,"064 Kilmurry, Co. Limerick",2016,Euro,"51,130.00",KILMURRY,1,CO. LIMERICK,LIMERICK
Household median gross income,"066 Limerick South Rural, Co. Limerick",2016,Euro,"49,679.00",LIMERICK SOUTH RURAL,1,CO. LIMERICK,LIMERICK
Household median gross income,"067 Patrickswell, Co. Limerick",2016,Euro,"44,026.00",PATRICKSWELL,1,CO. LIMERICK,LIMERICK
Household median gross income,"068 Roxborough, Co. Limerick",2016,Euro,"65,136.00",ROXBOROUGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"069 Anglesborough, Co. Limerick",2016,Euro,"37,354.00",ANGLESBOROUGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"070 Ballylanders, Co. Limerick",2016,Euro,"34,048.00",BALLYLANDERS,1,CO. LIMERICK,LIMERICK
Household median gross income,"071 Cullane, Co. Limerick",2016,Euro,"47,172.00",CULLANE,1,CO. LIMERICK,LIMERICK
Household median gross income,"072 Duntryleague, Co. Limerick",2016,Euro,"38,008.00",DUNTRYLEAGUE,1,CO. LIMERICK,LIMERICK
Household median gross income,"073 Galbally, Co. Limerick",2016,Euro,"30,159.00",GALBALLY,1,CO. LIMERICK,LIMERICK
Household median gross income,"074 Kilbeheny, Co. Limerick",2016,Euro,"38,508.00",KILBEHENY,1,CO. LIMERICK,LIMERICK
Household median gross income,"075 Kilglass, Co. Limerick",2016,Euro,"44,451.00",KILGLASS,1,CO. LIMERICK,LIMERICK
Household median gross income,"076 Knocknascrow, Co. Limerick",2016,Euro,"44,489.00",KNOCKNASCROW,1,CO. LIMERICK,LIMERICK
Household median gross income,"077 Riversdale, Co. Limerick",2016,Euro,"43,558.00",RIVERSDALE,1,CO. LIMERICK,LIMERICK
Household median gross income,"078 Abbeyfeale, Co. Limerick",2016,Euro,"31,956.00",ABBEYFEALE,1,CO. LIMERICK,LIMERICK
Household median gross income,"079 Ardagh, Co. Limerick",2016,Euro,"41,677.00",ARDAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"080 Ballintober, Co. Limerick",2016,Euro,"41,321.00",BALLINTOBER,1,CO. LIMERICK,LIMERICK
Household median gross income,"081 Ballynoe West, Co. Limerick",2016,Euro,"44,090.00",BALLYNOE WEST,1,CO. LIMERICK,LIMERICK
Household median gross income,"082 Boola, Co. Limerick",2016,Euro,"52,958.00",BOOLA,1,CO. LIMERICK,LIMERICK
Household median gross income,"083 Broadford, Co. Limerick",2016,Euro,"39,704.00",BROADFORD,1,CO. LIMERICK,LIMERICK
Household median gross income,"084 Caher, Co. Limerick",2016,Euro,"33,962.00",CAHER,1,CO. LIMERICK,LIMERICK
Household median gross income,"085 Cleanglass, Co. Limerick",2016,Euro,"39,325.00",CLEANGLASS,1,CO. LIMERICK,LIMERICK
Household median gross income,"086 Cloncagh, Co. Limerick",2016,Euro,"48,384.00",CLONCAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"087 Danganbeg, Co. Limerick",2016,Euro,"44,981.00",DANGANBEG,1,CO. LIMERICK,LIMERICK
Household median gross income,"088 Dromcolliher, Co. Limerick",2016,Euro,"37,339.00",DROMCOLLIHER,1,CO. LIMERICK,LIMERICK
Household median gross income,"089 Dromtrasna, Co. Limerick",2016,Euro,"41,974.00",DROMTRASNA,1,CO. LIMERICK,LIMERICK
Household median gross income,"090 Feenagh, Co. Limerick",2016,Euro,"40,006.00",FEENAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"091 Garryduff, Co. Limerick",2016,Euro,"49,737.00",GARRYDUFF,1,CO. LIMERICK,LIMERICK
Household median gross income,"092 Glenagower, Co. Limerick",2016,Euro,"37,608.00",GLENAGOWER,1,CO. LIMERICK,LIMERICK
Household median gross income,"093 Glengort, Co. Limerick",2016,Euro,"35,578.00",GLENGORT,1,CO. LIMERICK,LIMERICK
Household median gross income,"094 Glensharrold, Co. Limerick",2016,Euro,"33,353.00",GLENSHARROLD,1,CO. LIMERICK,LIMERICK
Household median gross income,"095 Kilmeedy, Co. Limerick",2016,Euro,"45,542.00",KILMEEDY,1,CO. LIMERICK,LIMERICK
Household median gross income,"096 Knockaderry, Co. Limerick",2016,Euro,"53,015.00",KNOCKADERRY,1,CO. LIMERICK,LIMERICK
Household median gross income,"097 Mahoonagh, Co. Limerick",2016,Euro,"43,417.00",MAHOONAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"098 Monagay, Co. Limerick",2016,Euro,"47,955.00",MONAGAY,1,CO. LIMERICK,LIMERICK
Household median gross income,"099 Mountcollins, Co. Limerick",2016,Euro,"26,805.00",MOUNTCOLLINS,1,CO. LIMERICK,LIMERICK
Household median gross income,"100 Mountplummer, Co. Limerick",2016,Euro,"48,337.00",MOUNTPLUMMER,1,CO. LIMERICK,LIMERICK
Household median gross income,"101 Newcastle Rural, Co. Limerick",2016,Euro,"46,594.00",NEWCASTLE RURAL,1,CO. LIMERICK,LIMERICK
Household median gross income,"102 Newcastle Urban, Co. Limerick",2016,Euro,"34,453.00",NEWCASTLE URBAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"103 Port, Co. Limerick",2016,Euro,"45,456.00",PORT,1,CO. LIMERICK,LIMERICK
Household median gross income,"104 Rathronan, Co. Limerick",2016,Euro,"35,505.00",RATHRONAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"105 Rooskagh, Co. Limerick",2016,Euro,"38,805.00",ROOSKAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"106 Templeglentan, Co. Limerick",2016,Euro,"42,206.00",TEMPLEGLENTAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"107 Askeaton East, Co. Limerick",2016,Euro,"36,751.00",ASKEATON EAST,1,CO. LIMERICK,LIMERICK
Household median gross income,"108 Askeaton West, Co. Limerick",2016,Euro,"36,058.00",ASKEATON WEST,1,CO. LIMERICK,LIMERICK
Household median gross income,"109 Aughinish, Co. Limerick",2016,Euro,"61,677.00",AUGHINISH,1,CO. LIMERICK,LIMERICK
Household median gross income,"110 Ballyallinan, Co. Limerick",2016,Euro,"50,966.00",BALLYALLINAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"111 Ballynacarriga, Co. Limerick",2016,Euro,"60,195.00",BALLYNACARRIGA,1,CO. LIMERICK,LIMERICK
Household median gross income,"112 Castletown, Co. Limerick",2016,Euro,"45,758.00",CASTLETOWN,2,CO. LIMERICK,LIMERICK
Household median gross income,"113 Craggs, Co. Limerick",2016,Euro,"48,720.00",CRAGGS,1,CO. LIMERICK,LIMERICK
Household median gross income,"114 Croagh, Co. Limerick",2016,Euro,"57,790.00",CROAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"115 Dromard, Co. Limerick",2016,Euro,"64,842.00",DROMARD,1,CO. LIMERICK,LIMERICK
Household median gross income,"116 Dunmoylan East, Co. Limerick",2016,Euro,"51,362.00",DUNMOYLAN EAST,1,CO. LIMERICK,LIMERICK
Household median gross income,"117 Dunmoylan West, Co. Limerick",2016,Euro,"39,613.00",DUNMOYLAN WEST,1,CO. LIMERICK,LIMERICK
Household median gross income,"118 Iveruss, Co. Limerick",2016,Euro,"57,743.00",IVERUSS,1,CO. LIMERICK,LIMERICK
Household median gross income,"119 Kilcornan, Co. Limerick",2016,Euro,"49,471.00",KILCORNAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"120 Kildimo, Co. Limerick",2016,Euro,"54,016.00",KILDIMO,1,CO. LIMERICK,LIMERICK
Household median gross income,"121 Kilscannell, Co. Limerick",2016,Euro,"51,948.00",KILSCANNELL,1,CO. LIMERICK,LIMERICK
Household median gross income,"122 Lismakeery, Co. Limerick",2016,Euro,"60,731.00",LISMAKEERY,1,CO. LIMERICK,LIMERICK
Household median gross income,"123 Loghill, Co. Limerick",2016,Euro,"37,080.00",LOGHILL,1,CO. LIMERICK,LIMERICK
Household median gross income,"124 Mohernagh, Co. Limerick",2016,Euro,"46,663.00",MOHERNAGH,1,CO. LIMERICK,LIMERICK
Household median gross income,"125 Nantinan, Co. Limerick",2016,Euro,"54,637.00",NANTINAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"126 Pallaskenry, Co. Limerick",2016,Euro,"46,300.00",PALLASKENRY,1,CO. LIMERICK,LIMERICK
Household median gross income,"127 Rathkeale Rural, Co. Limerick",2016,Euro,"44,742.00",RATHKEALE RURAL,1,CO. LIMERICK,LIMERICK
Household median gross income,"128 Rathkeale Urban, Co. Limerick",2016,Euro,"28,217.00",RATHKEALE URBAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"129 Riddlestown, Co. Limerick",2016,Euro,"49,883.00",RIDDLESTOWN,1,CO. LIMERICK,LIMERICK
Household median gross income,"130 Shanagolden, Co. Limerick",2016,Euro,"43,128.00",SHANAGOLDEN,1,CO. LIMERICK,LIMERICK
Household median gross income,"131 Shanid, Co. Limerick",2016,Euro,"46,498.00",SHANID,1,CO. LIMERICK,LIMERICK
Household median gross income,"132 Bilboa, Co. Limerick",2016,Euro,"46,475.00",BILBOA,1,CO. LIMERICK,LIMERICK
Household median gross income,"133 Doon South, Co. Limerick",2016,Euro,"37,115.00",DOON SOUTH,1,CO. LIMERICK,LIMERICK
Household median gross income,"134 Grean, Co. Limerick",2016,Euro,"41,669.00",GREAN,1,CO. LIMERICK,LIMERICK
Household median gross income,"135 Oola, Co. Limerick",2016,Euro,"39,118.00",OOLA,1,CO. LIMERICK,LIMERICK
Household median gross income,"136 Templebredon, Co. Limerick",2016,Euro,"45,046.00",TEMPLEBREDON,1,CO. LIMERICK,LIMERICK
Household median gross income,"001 Nenagh East Urban, North Tipperary",2016,Euro,"33,306.00",NENAGH EAST URBAN,1,TIPPERARY,TIPPERARY
Household median gross income,"002 Nenagh West Urban, North Tipperary",2016,Euro,"35,368.00",NENAGH WEST URBAN,1,TIPPERARY,TIPPERARY
Household median gross income,"003 Templemore, North Tipperary",2016,Euro,"32,756.00",TEMPLEMORE,1,TIPPERARY,TIPPERARY
Household median gross income,"004 Thurles Urban, North Tipperary",2016,Euro,"32,310.00",THURLES URBAN,1,TIPPERARY,TIPPERARY
Household median gross income,"005 Aglishcloghane, North Tipperary",2016,Euro,"37,072.00",AGLISHCLOGHANE,1,TIPPERARY,TIPPERARY
Household median gross income,"006 Ballingarry, North Tipperary",2016,Euro,"38,600.00",BALLINGARRY,2,TIPPERARY,TIPPERARY
Household median gross income,"007 Ballylusky, North Tipperary",2016,Euro,"51,314.00",BALLYLUSKY,1,TIPPERARY,TIPPERARY
Household median gross income,"008 Borrisokane, North Tipperary",2016,Euro,"32,715.00",BORRISOKANE,1,TIPPERARY,TIPPERARY
Household median gross income,"009 Carrig, North Tipperary",2016,Euro,"43,142.00",CARRIG,1,TIPPERARY,TIPPERARY
Household median gross income,"010 Cloghjordan, North Tipperary",2016,Euro,"31,695.00",CLOGHJORDAN,1,TIPPERARY,TIPPERARY
Household median gross income,"011 Cloghprior, North Tipperary",2016,Euro,"42,259.00",CLOGHPRIOR,1,TIPPERARY,TIPPERARY
Household median gross income,"012 Clohaskin, North Tipperary",2016,Euro,"42,855.00",CLOHASKIN,1,TIPPERARY,TIPPERARY
Household median gross income,"013 Finnoe, North Tipperary",2016,Euro,"40,750.00",FINNOE,1,TIPPERARY,TIPPERARY
Household median gross income,"014 Graigue, North Tipperary",2016,Euro,"36,143.00",GRAIGUE,2,TIPPERARY,TIPPERARY
Household median gross income,"015 Kilbarron, North Tipperary",2016,Euro,"42,485.00",KILBARRON,1,TIPPERARY,TIPPERARY
Household median gross income,"016 Lorrha East, North Tipperary",2016,Euro,"35,046.00",LORRHA EAST,1,TIPPERARY,TIPPERARY
Household median gross income,"017 Lorrha West, North Tipperary",2016,Euro,"44,948.00",LORRHA WEST,1,TIPPERARY,TIPPERARY
Household median gross income,"018 Mertonhall, North Tipperary",2016,Euro,"53,950.00",MERTONHALL,1,TIPPERARY,TIPPERARY
Household median gross income,"019 Rathcabban, North Tipperary",2016,Euro,"37,256.00",RATHCABBAN,1,TIPPERARY,TIPPERARY
Household median gross income,"020 Redwood, North Tipperary",2016,Euro,"33,137.00",REDWOOD,1,TIPPERARY,TIPPERARY
Household median gross income,"021 Riverstown, North Tipperary",2016,Euro,"51,716.00",RIVERSTOWN,1,TIPPERARY,TIPPERARY
Household median gross income,"022 Terryglass, North Tipperary",2016,Euro,"38,810.00",TERRYGLASS,1,TIPPERARY,TIPPERARY
Household median gross income,"023 Uskane, North Tipperary",2016,Euro,"52,208.00",USKANE,1,TIPPERARY,TIPPERARY
Household median gross income,"024 Abington, North Tipperary",2016,Euro,"41,706.00",ABINGTON,1,TIPPERARY,TIPPERARY
Household median gross income,"025 Aghnameadle, North Tipperary",2016,Euro,"58,314.00",AGHNAMEADLE,1,TIPPERARY,TIPPERARY
Household median gross income,"026 Ardcrony, North Tipperary",2016,Euro,"42,186.00",ARDCRONY,1,TIPPERARY,TIPPERARY
Household median gross income,"027 Ballina, North Tipperary",2016,Euro,"57,747.00",BALLINA,1,TIPPERARY,TIPPERARY
Household median gross income,"028 Ballygibbon, North Tipperary",2016,Euro,"44,946.00",BALLYGIBBON,1,TIPPERARY,TIPPERARY
Household median gross income,"029 Ballymackey, North Tipperary",2016,Euro,"48,280.00",BALLYMACKEY,1,TIPPERARY,TIPPERARY
Household median gross income,"030 Ballynaclogh, North Tipperary",2016,Euro,"49,409.00",BALLYNACLOGH,1,TIPPERARY,TIPPERARY
Household median gross income,"031 Birdhill, North Tipperary",2016,Euro,"55,609.00",BIRDHILL,1,TIPPERARY,TIPPERARY
Household median gross income,"032 Burgesbeg, North Tipperary",2016,Euro,"52,360.00",BURGESBEG,1,TIPPERARY,TIPPERARY
Household median gross income,"033 Carrigatogher, North Tipperary",2016,Euro,"53,166.00",CARRIGATOGHER,1,TIPPERARY,TIPPERARY
Household median gross income,"034 Castletown, North Tipperary",2016,Euro,"41,029.00",CASTLETOWN,1,TIPPERARY,TIPPERARY
Household median gross income,"035 Derrycastle, North Tipperary",2016,Euro,"42,706.00",DERRYCASTLE,1,TIPPERARY,TIPPERARY
Household median gross income,"036 Dolla, North Tipperary",2016,Euro,"38,240.00",DOLLA,1,TIPPERARY,TIPPERARY
Household median gross income,999 Greenhall / Lackagh,2016,Euro,"59,446.00",GREENHALL / LACKAGH,1,Co. Galway,GALWAY
Household median gross income,"038 Kilcomenty, North Tipperary",2016,Euro,"59,749.00",KILCOMENTY,1,TIPPERARY,TIPPERARY
Household median gross income,"039 Kilkeary, North Tipperary",2016,Euro,"54,917.00",KILKEARY,1,TIPPERARY,TIPPERARY
Household median gross income,"040 Killoscully, North Tipperary",2016,Euro,"62,937.00",KILLOSCULLY,1,TIPPERARY,TIPPERARY
Household median gross income,"041 Kilmore, North Tipperary",2016,Euro,"37,512.00",KILMORE,1,TIPPERARY,TIPPERARY
Household median gross income,"042 Kilnaneave, North Tipperary",2016,Euro,"52,363.00",KILNANEAVE,1,TIPPERARY,TIPPERARY
Household median gross income,"043 Kilnarath, North Tipperary",2016,Euro,"43,657.00",KILNARATH,1,TIPPERARY,TIPPERARY
Household median gross income,"044 Knigh, North Tipperary",2016,Euro,"44,012.00",KNIGH,1,TIPPERARY,TIPPERARY
Household median gross income,"046 Latteragh, North Tipperary",2016,Euro,"31,791.00",LATTERAGH,1,TIPPERARY,TIPPERARY
Household median gross income,"047 Monsea, North Tipperary",2016,Euro,"44,165.00",MONSEA,1,TIPPERARY,TIPPERARY
Household median gross income,"048 Nenagh Rural, North Tipperary",2016,Euro,"57,496.00",NENAGH RURAL,1,TIPPERARY,TIPPERARY
Household median gross income,"049 Newport, North Tipperary",2016,Euro,"46,715.00",NEWPORT,1,TIPPERARY,TIPPERARY
Household median gross income,"050 Templederry, North Tipperary",2016,Euro,"27,704.00",TEMPLEDERRY,1,TIPPERARY,TIPPERARY
Household median gross income,"051 Youghalarra, North Tipperary",2016,Euro,"58,818.00",YOUGHALARRA,1,TIPPERARY,TIPPERARY
Household median gross income,"052 Borrisnafarney, North Tipperary",2016,Euro,"52,587.00",BORRISNAFARNEY,1,TIPPERARY,TIPPERARY
Household median gross income,"053 Borrisnoe, North Tipperary",2016,Euro,"55,106.00",BORRISNOE,1,TIPPERARY,TIPPERARY
Household median gross income,"054 Bourney East, North Tipperary",2016,Euro,"51,993.00",BOURNEY EAST,1,TIPPERARY,TIPPERARY
Household median gross income,"055 Bourney West, North Tipperary",2016,Euro,"40,191.00",BOURNEY WEST,1,TIPPERARY,TIPPERARY
Household median gross income,"056 Killavinoge, North Tipperary",2016,Euro,"48,346.00",KILLAVINOGE,1,TIPPERARY,TIPPERARY
Household median gross income,"057 Killea, North Tipperary",2016,Euro,"47,329.00",KILLEA,1,TIPPERARY,TIPPERARY
Household median gross income,"058 Rathnaveoge, North Tipperary",2016,Euro,"49,096.00",RATHNAVEOGE,1,TIPPERARY,TIPPERARY
Household median gross income,"059 Roscrea, North Tipperary",2016,Euro,"34,883.00",ROSCREA,1,TIPPERARY,TIPPERARY
Household median gross income,"060 Timoney, North Tipperary",2016,Euro,"41,319.00",TIMONEY,1,TIPPERARY,TIPPERARY
